year    psi^min [10^11 kg/s]    psi^min(800 hPa) [10^11 kg/s]   psi^min(775 hPa) [10^11 kg/s]   psi^min(750 hPa) [10^11 kg/s]   psi^min(700 hPa) [10^11 kg/s]   psi^min(650 hPa) [10^11 kg/s]   psi^min(600 hPa) [10^11 kg/s]   psi^min(550 hPa) [10^11 kg/s]   psi^min(500 hPa) [10^11 kg/s]   psi^min(450 hPa) [10^11 kg/s]   psi^min(400 hPa) [10^11 kg/s]   <psi^min>_p [10^11 kg/s]        psi(phi^min, p^min) [10^11 kg/s]        psi_SHC [10^11 kg/s]
2007.0  -1.65604                -1.55909                        -1.61038                        -1.63991                        -1.65604                        -1.63297                        -1.60128                        -1.58168                        -1.55566                        -1.50481                        -1.45546                        -1.42669                        -1.65404                                -0.64692            
2008.0  -1.70527                -1.51558                        -1.58997                        -1.64439                        -1.70527                        -1.70354                        -1.66902                        -1.62508                        -1.56303                        -1.50144                        -1.48953                        -1.44679                        -1.63122                                -0.65661            
2009.0  -1.41689                -1.35143                        -1.38751                        -1.40868                        -1.41689                        -1.39663                        -1.36984                        -1.34516                        -1.31266                        -1.26651                        -1.21850                        -1.22420                        -1.40702                                -0.53236            
2010.0  -1.67618                -1.59675                        -1.64699                        -1.67325                        -1.67618                        -1.62357                        -1.54480                        -1.45912                        -1.36963                        -1.27695                        -1.21295                        -1.35100                        -1.67618                                -0.62779            
2011.0  -1.99461                -1.82807                        -1.90498                        -1.95568                        -1.99461                        -1.96139                        -1.88449                        -1.79930                        -1.71046                        -1.62705                        -1.58789                        -1.64894                        -1.95099                                -0.74326            
2012.0  -1.74046                -1.63641                        -1.69126                        -1.72149                        -1.74046                        -1.69987                        -1.62485                        -1.54341                        -1.47307                        -1.41260                        -1.36823                        -1.41665                        -1.71832                                -0.65128            
2013.0  -1.61758                -1.57990                        -1.60896                        -1.61758                        -1.58744                        -1.53076                        -1.46973                        -1.41480                        -1.36777                        -1.33169                        -1.31821                        -1.33754                        -1.56244                                -0.62326            
2014.0  -1.73453                -1.65604                        -1.70486                        -1.73224                        -1.73453                        -1.68376                        -1.61961                        -1.56082                        -1.50657                        -1.44862                        -1.39667                        -1.43129                        -1.73453                                -0.66001            
2015.0  -1.87971                -1.74578                        -1.81004                        -1.85117                        -1.87971                        -1.84691                        -1.76816                        -1.67486                        -1.57962                        -1.49970                        -1.44372                        -1.51552                        -1.86803                                -0.72000            
2016.0  -1.50295                -1.42918                        -1.47333                        -1.50013                        -1.50295                        -1.45650                        -1.38753                        -1.32137                        -1.27326                        -1.23987                        -1.22229                        -1.25672                        -1.50295                                -0.59766            
2017.0  -1.81806                -1.74225                        -1.79054                        -1.81275                        -1.81806                        -1.76639                        -1.68221                        -1.59356                        -1.51836                        -1.45761                        -1.41563                        -1.47891                        -1.81806                                -0.66092            
2018.0  -1.81134                -1.67644                        -1.73540                        -1.77988                        -1.81134                        -1.78017                        -1.71860                        -1.65227                        -1.58420                        -1.52017                        -1.46661                        -1.47532                        -1.80390                                -0.68611            
