year    psi^min [10^11 kg/s]    psi^min(800 hPa) [10^11 kg/s]   psi^min(775 hPa) [10^11 kg/s]   psi^min(750 hPa) [10^11 kg/s]   psi^min(700 hPa) [10^11 kg/s]   psi^min(650 hPa) [10^11 kg/s]   psi^min(600 hPa) [10^11 kg/s]   psi^min(550 hPa) [10^11 kg/s]   psi^min(500 hPa) [10^11 kg/s]   psi^min(450 hPa) [10^11 kg/s]   psi^min(400 hPa) [10^11 kg/s]   <psi^min>_p [10^11 kg/s]        psi(phi^min, p^min) [10^11 kg/s]        psi_SHC [10^11 kg/s]
2007.0  -0.51383                -0.50966                        -0.50109                        -0.49130                        -0.47368                        -0.46185                        -0.45772                        -0.47028                        -0.48901                        -0.48977                        -0.48216                        -0.45426                        -0.48546                                -0.22855            
2008.0  -0.49908                -0.41311                        -0.39965                        -0.39140                        -0.38210                        -0.38398                        -0.40181                        -0.42574                        -0.44856                        -0.46424                        -0.46985                        -0.38967                        -0.44667                                -0.22131            
2009.0  -0.69133                -0.61353                        -0.62485                        -0.63370                        -0.65134                        -0.66811                        -0.68274                        -0.69133                        -0.68891                        -0.67788                        -0.66109                        -0.60448                        -0.67432                                -0.30770            
2010.0  -0.73856                -0.63333                        -0.63037                        -0.63286                        -0.64661                        -0.67465                        -0.70385                        -0.72571                        -0.73856                        -0.73758                        -0.72263                        -0.64283                        -0.70209                                -0.32047            
2011.0  -0.60905                -0.51892                        -0.52548                        -0.52966                        -0.53731                        -0.54831                        -0.56583                        -0.58624                        -0.60186                        -0.60905                        -0.60630                        -0.51915                        -0.60814                                -0.28027            
2012.0  -0.61682                -0.47028                        -0.47284                        -0.47661                        -0.49459                        -0.52267                        -0.55650                        -0.58809                        -0.60945                        -0.61682                        -0.61272                        -0.50651                        -0.61657                                -0.25348            
2013.0  -0.57239                -0.50843                        -0.50828                        -0.50874                        -0.51750                        -0.53513                        -0.55595                        -0.57103                        -0.57239                        -0.56312                        -0.55220                        -0.49674                        -0.51859                                -0.28207            
2014.0  -0.58764                -0.50363                        -0.50659                        -0.50377                        -0.49252                        -0.48324                        -0.48929                        -0.51875                        -0.55402                        -0.57860                        -0.58764                        -0.49292                        -0.56199                                -0.23779            
2015.0  -0.62666                -0.43170                        -0.42646                        -0.42166                        -0.42769                        -0.46084                        -0.51011                        -0.56003                        -0.59693                        -0.61699                        -0.62666                        -0.49762                        -0.59573                                -0.24314            
2016.0  -0.63651                -0.43524                        -0.42187                        -0.41015                        -0.41561                        -0.45140                        -0.49431                        -0.53827                        -0.57065                        -0.58492                        -0.57477                        -0.47504                        -0.57030                                -0.27181            
2017.0  -0.56095                -0.42417                        -0.42497                        -0.42387                        -0.42476                        -0.43905                        -0.47189                        -0.51326                        -0.54646                        -0.56040                        -0.56095                        -0.45374                        -0.55214                                -0.24108            
2018.0  -0.61361                -0.48676                        -0.50140                        -0.51267                        -0.53270                        -0.55370                        -0.57976                        -0.60483                        -0.61361                        -0.60385                        -0.58441                        -0.49884                        -0.60125                                -0.27683            
