year    psi^min [10^11 kg/s]    psi^min(800 hPa) [10^11 kg/s]   psi^min(775 hPa) [10^11 kg/s]   psi^min(750 hPa) [10^11 kg/s]   psi^min(700 hPa) [10^11 kg/s]   psi^min(650 hPa) [10^11 kg/s]   psi^min(600 hPa) [10^11 kg/s]   psi^min(550 hPa) [10^11 kg/s]   psi^min(500 hPa) [10^11 kg/s]   psi^min(450 hPa) [10^11 kg/s]   psi^min(400 hPa) [10^11 kg/s]   <psi^min>_p [10^11 kg/s]        psi(phi^min, p^min) [10^11 kg/s]        psi_SHC [10^11 kg/s]
2007.0  -0.47067                -0.46717                        -0.45881                        -0.45084                        -0.44249                        -0.44512                        -0.45338                        -0.45930                        -0.46111                        -0.46037                        -0.45629                        -0.41727                        -0.43907                                -0.22234            
2008.0  -0.47017                -0.26842                        -0.26531                        -0.26857                        -0.30334                        -0.35436                        -0.40539                        -0.44163                        -0.45169                        -0.43499                        -0.40592                        -0.34009                        -0.43793                                -0.18210            
2009.0  -0.55838                -0.53259                        -0.51875                        -0.50770                        -0.49576                        -0.49968                        -0.51820                        -0.54286                        -0.55838                        -0.55774                        -0.53512                        -0.49377                        -0.55838                                -0.24357            
2010.0  -0.53417                -0.39384                        -0.39124                        -0.39194                        -0.40118                        -0.41778                        -0.44311                        -0.48052                        -0.51288                        -0.52918                        -0.53417                        -0.43837                        -0.50129                                -0.21318            
2011.0  -0.64566                -0.34913                        -0.33564                        -0.33780                        -0.35223                        -0.37605                        -0.39970                        -0.42026                        -0.43409                        -0.44242                        -0.45185                        -0.38367                        -0.43409                                -0.20511            
2012.0  -0.56249                -0.52025                        -0.51132                        -0.50358                        -0.51395                        -0.53305                        -0.55217                        -0.56249                        -0.55985                        -0.54434                        -0.51907                        -0.48837                        -0.55562                                -0.25277            
2013.0  -0.57684                -0.47463                        -0.46671                        -0.45849                        -0.45117                        -0.46047                        -0.48028                        -0.49708                        -0.50081                        -0.49152                        -0.48069                        -0.44906                        -0.49094                                -0.20288            
2014.0  -0.58118                -0.48820                        -0.47323                        -0.46208                        -0.44815                        -0.44733                        -0.45968                        -0.48277                        -0.51010                        -0.54141                        -0.56890                        -0.48009                        -0.51010                                -0.24390            
2015.0  -0.66665                -0.60431                        -0.59741                        -0.59065                        -0.58794                        -0.59570                        -0.61321                        -0.63529                        -0.65770                        -0.66665                        -0.65540                        -0.60137                        -0.63783                                -0.29636            
2016.0  -0.57199                -0.43141                        -0.40349                        -0.37744                        -0.34253                        -0.33986                        -0.36690                        -0.40719                        -0.44101                        -0.46202                        -0.47248                        -0.39771                        -0.43426                                -0.20913            
2017.0  -0.63580                -0.30792                        -0.28173                        -0.25896                        -0.23094                        -0.22864                        -0.24356                        -0.26530                        -0.28117                        -0.28172                        -0.26635                        -0.25279                        -0.28117                                -0.14168            
2018.0  -0.54593                -0.51422                        -0.51363                        -0.51274                        -0.51300                        -0.51478                        -0.52216                        -0.52860                        -0.52622                        -0.51730                        -0.50892                        -0.47508                        -0.52084                                -0.23486            
