year    psi^min [10^11 kg/s]    psi^min(800 hPa) [10^11 kg/s]   psi^min(775 hPa) [10^11 kg/s]   psi^min(750 hPa) [10^11 kg/s]   psi^min(700 hPa) [10^11 kg/s]   psi^min(650 hPa) [10^11 kg/s]   psi^min(600 hPa) [10^11 kg/s]   psi^min(550 hPa) [10^11 kg/s]   psi^min(500 hPa) [10^11 kg/s]   psi^min(450 hPa) [10^11 kg/s]   psi^min(400 hPa) [10^11 kg/s]   <psi^min>_p [10^11 kg/s]        psi(phi^min, p^min) [10^11 kg/s]        psi_SHC [10^11 kg/s]
2007.0  -2.88794                -2.27082                        -2.43378                        -2.59768                        -2.82425                        -2.88794                        -2.82403                        -2.73565                        -2.66578                        -2.61321                        -2.61844                        -2.36610                        -2.88794                                -1.07196            
2008.0  -2.76473                -2.17692                        -2.34054                        -2.48739                        -2.69013                        -2.76473                        -2.75603                        -2.70924                        -2.63636                        -2.57110                        -2.58948                        -2.29028                        -2.75498                                -0.94426            
2009.0  -2.80304                -2.24994                        -2.41421                        -2.56932                        -2.76761                        -2.80304                        -2.70362                        -2.54517                        -2.38424                        -2.26940                        -2.23674                        -2.19644                        -2.80304                                -0.94356            
2010.0  -2.80114                -2.25202                        -2.39710                        -2.51115                        -2.71927                        -2.80114                        -2.74783                        -2.61618                        -2.47197                        -2.38906                        -2.42279                        -2.27394                        -2.78328                                -1.01948            
2011.0  -2.86423                -2.44789                        -2.59000                        -2.71629                        -2.85418                        -2.86423                        -2.80994                        -2.74559                        -2.68975                        -2.63831                        -2.61229                        -2.39686                        -2.84757                                -1.01252            
2012.0  -2.94987                -2.35970                        -2.53586                        -2.69116                        -2.89582                        -2.94987                        -2.90153                        -2.81338                        -2.71443                        -2.65109                        -2.67988                        -2.42827                        -2.94987                                -1.03491            
2013.0  -2.65645                -2.02939                        -2.20229                        -2.37055                        -2.59528                        -2.65645                        -2.60273                        -2.51700                        -2.44436                        -2.38518                        -2.35885                        -2.17168                        -2.65645                                -0.96459            
2014.0  -2.83579                -2.22055                        -2.39193                        -2.54762                        -2.76093                        -2.83579                        -2.80861                        -2.72116                        -2.62183                        -2.55145                        -2.51797                        -2.31261                        -2.83481                                -0.96279            
2015.0  -2.91305                -2.45530                        -2.60758                        -2.73562                        -2.89274                        -2.91305                        -2.84719                        -2.75157                        -2.63226                        -2.50846                        -2.46013                        -2.39119                        -2.91305                                -1.01073            
2016.0  -2.50188                -2.10868                        -2.20230                        -2.29535                        -2.45740                        -2.50188                        -2.44191                        -2.33255                        -2.23401                        -2.18777                        -2.21323                        -2.08981                        -2.44201                                -0.93761            
2017.0  -2.54528                -2.16056                        -2.27803                        -2.37610                        -2.50048                        -2.54528                        -2.49224                        -2.40072                        -2.32270                        -2.26348                        -2.21709                        -2.10555                        -2.54528                                -0.93032            
2018.0  -2.74737                -2.22872                        -2.37744                        -2.52183                        -2.70725                        -2.74737                        -2.67631                        -2.55457                        -2.43511                        -2.35554                        -2.36094                        -2.25355                        -2.69286                                -0.99739            
