year    psi^min [10^11 kg/s]    psi^min(800 hPa) [10^11 kg/s]   psi^min(775 hPa) [10^11 kg/s]   psi^min(750 hPa) [10^11 kg/s]   psi^min(700 hPa) [10^11 kg/s]   psi^min(650 hPa) [10^11 kg/s]   psi^min(600 hPa) [10^11 kg/s]   psi^min(550 hPa) [10^11 kg/s]   psi^min(500 hPa) [10^11 kg/s]   psi^min(450 hPa) [10^11 kg/s]   psi^min(400 hPa) [10^11 kg/s]   <psi^min>_p [10^11 kg/s]        psi(phi^min, p^min) [10^11 kg/s]        psi_SHC [10^11 kg/s]
2007.0  -2.62470                -2.15812                        -2.29239                        -2.43079                        -2.60090                        -2.62470                        -2.56147                        -2.47730                        -2.38859                        -2.31952                        -2.27632                        -2.11917                        -2.62470                                -0.86746            
2008.0  -2.95863                -2.38362                        -2.52970                        -2.68427                        -2.89728                        -2.95863                        -2.90639                        -2.81165                        -2.70255                        -2.58537                        -2.53369                        -2.39600                        -2.95261                                -0.98350            
2009.0  -2.99341                -2.59366                        -2.72520                        -2.84207                        -2.99341                        -2.99320                        -2.88976                        -2.75686                        -2.63709                        -2.54155                        -2.50680                        -2.43953                        -2.99320                                -1.00102            
2010.0  -2.74865                -2.30415                        -2.42971                        -2.53550                        -2.71576                        -2.74865                        -2.69649                        -2.62931                        -2.54631                        -2.47844                        -2.47545                        -2.28929                        -2.74865                                -0.98898            
2011.0  -2.84639                -2.45535                        -2.58366                        -2.70342                        -2.84639                        -2.84109                        -2.77482                        -2.71262                        -2.66868                        -2.64184                        -2.64352                        -2.39948                        -2.84109                                -0.98120            
2012.0  -2.63654                -2.24081                        -2.36465                        -2.47235                        -2.62946                        -2.63654                        -2.54041                        -2.42836                        -2.35300                        -2.32574                        -2.36057                        -2.17386                        -2.63554                                -0.88104            
2013.0  -2.40895                -2.13521                        -2.25300                        -2.33537                        -2.40713                        -2.40895                        -2.34253                        -2.24488                        -2.16168                        -2.10201                        -2.06384                        -1.99511                        -2.35676                                -0.88110            
2014.0  -3.00015                -2.49684                        -2.62216                        -2.74047                        -2.96219                        -3.00015                        -2.89171                        -2.74430                        -2.63070                        -2.54731                        -2.53459                        -2.43167                        -2.96220                                -1.03909            
2015.0  -2.91417                -2.38591                        -2.55891                        -2.70794                        -2.89611                        -2.91417                        -2.81420                        -2.67881                        -2.53820                        -2.42336                        -2.38146                        -2.34110                        -2.91108                                -0.95361            
2016.0  -2.50898                -2.16046                        -2.28825                        -2.38701                        -2.50898                        -2.49060                        -2.37770                        -2.26244                        -2.16480                        -2.08823                        -2.09854                        -2.03534                        -2.48910                                -0.89724            
2017.0  -3.05813                -2.61469                        -2.76384                        -2.87795                        -3.03476                        -3.05812                        -2.96105                        -2.84268                        -2.74687                        -2.65947                        -2.58188                        -2.45673                        -3.03562                                -1.02266            
2018.0  -3.11752                -2.51975                        -2.69063                        -2.87127                        -3.11059                        -3.11752                        -2.96750                        -2.78565                        -2.65487                        -2.56097                        -2.51713                        -2.44161                        -3.09483                                -1.01926            
