year    psi^min [10^11 kg/s]    psi^min(800 hPa) [10^11 kg/s]   psi^min(775 hPa) [10^11 kg/s]   psi^min(750 hPa) [10^11 kg/s]   psi^min(700 hPa) [10^11 kg/s]   psi^min(650 hPa) [10^11 kg/s]   psi^min(600 hPa) [10^11 kg/s]   psi^min(550 hPa) [10^11 kg/s]   psi^min(500 hPa) [10^11 kg/s]   psi^min(450 hPa) [10^11 kg/s]   psi^min(400 hPa) [10^11 kg/s]   <psi^min>_p [10^11 kg/s]        psi(phi^min, p^min) [10^11 kg/s]        psi_SHC [10^11 kg/s]
2007.0  -2.35556                -2.04631                        -2.12327                        -2.19421                        -2.32165                        -2.35556                        -2.35460                        -2.33585                        -2.28302                        -2.21966                        -2.19742                        -2.01304                        -2.35103                                -0.91563            
2008.0  -2.14851                -1.74763                        -1.81212                        -1.87501                        -2.01181                        -2.12200                        -2.14851                        -2.09548                        -2.01274                        -1.95720                        -1.97981                        -1.81164                        -2.11794                                -0.80476            
2009.0  -2.05680                -1.84949                        -1.90211                        -1.94882                        -2.04205                        -2.05680                        -1.98997                        -1.89441                        -1.82913                        -1.79202                        -1.82760                        -1.75573                        -2.05680                                -0.80951            
2010.0  -2.20962                -2.05574                        -2.12584                        -2.16998                        -2.20962                        -2.17145                        -2.12234                        -2.06470                        -1.98964                        -1.94512                        -1.97322                        -1.86678                        -2.11709                                -0.87439            
2011.0  -2.50579                -2.17812                        -2.30652                        -2.40709                        -2.50579                        -2.49148                        -2.42621                        -2.36957                        -2.31217                        -2.23722                        -2.20528                        -2.08048                        -2.48715                                -0.91416            
2012.0  -2.15140                -1.81420                        -1.88447                        -1.94992                        -2.08164                        -2.15140                        -2.14410                        -2.08899                        -2.02442                        -1.96837                        -1.94085                        -1.80440                        -2.15140                                -0.82849            
2013.0  -2.14522                -1.87126                        -1.95099                        -2.02548                        -2.14262                        -2.14522                        -2.06106                        -1.96801                        -1.92208                        -1.88136                        -1.83835                        -1.80533                        -2.11893                                -0.84720            
2014.0  -2.29743                -1.99143                        -2.08852                        -2.18180                        -2.28511                        -2.29743                        -2.25192                        -2.17773                        -2.09838                        -2.03366                        -2.01485                        -1.92604                        -2.29743                                -0.85967            
2015.0  -2.41211                -2.03040                        -2.11774                        -2.20920                        -2.34960                        -2.41211                        -2.40248                        -2.34980                        -2.27245                        -2.18056                        -2.17619                        -2.07266                        -2.41211                                -0.91952            
2016.0  -1.96875                -1.78882                        -1.84599                        -1.88672                        -1.94400                        -1.96875                        -1.95757                        -1.93441                        -1.89866                        -1.86073                        -1.85651                        -1.71788                        -1.96875                                -0.82367            
2017.0  -2.41576                -2.03955                        -2.15335                        -2.25636                        -2.40176                        -2.41576                        -2.35319                        -2.28765                        -2.23357                        -2.17062                        -2.14699                        -1.99727                        -2.38691                                -0.92445            
2018.0  -2.01996                -1.71464                        -1.77112                        -1.84291                        -1.96790                        -2.01632                        -2.01996                        -2.00085                        -1.96225                        -1.93594                        -1.93546                        -1.73774                        -1.99957                                -0.80704            
